,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,No_of_fund_curr,AUM,sales_curr,sales_12M_2018,redemption_curr,redemption_12M,new_Fund_added_12M_2018,aum_AC_EQUITY,aum_AC_FIXED_INCOME_MUNI,aum_AC_FIXED_INCOME_TAXABLE,aum_AC_MULTIPLE,aum_P_MF,aum_P_SMA
1674,-0.17950289773901332,-0.08429388575440928,-0.11575030612881901,-0.15308050572840992,-0.22148525966405402,-0.6932560679554115,-0.09730153416925379,-0.0850831945341062,-0.13890160434553983,0.09139451153971327,0.13637223581737637,0.4370902276657272,-0.029158228935981845,-0.07900636725818835,-0.05828230754175621,-0.022409919826655706,-0.06718053139403364,-0.05619448685599466
2169,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.1332528156295846,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.13418029252489092,0.020716195136114765,-0.022409919826655706,-0.11001343156193936,-0.05619448685599466
2772,-0.060295792474391915,-0.04846186894417349,-0.20784294346352924,-0.15308050572840992,-0.22148525966405402,-0.3734146921143319,-0.08788459428688723,-0.0850831945341062,-0.14097021789680614,0.09139451153971327,0.1519312012556601,-0.4157776643217589,-0.006970402504702112,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.055961046872636415,-0.05619448685599466
3492,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.04578610109539146,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.01904679883407375,-0.05828230754175621,-0.022409919826655706,-0.005804265727567229,-0.05619448685599466
9756,-0.18943682317773178,-0.08429388575440928,-0.20784294346352924,-0.15308050572840992,0.18476441907543537,-0.6932560679554115,-0.3543601927922651,-0.0850831945341062,-0.15099957214843918,-0.1003623946374705,-1.1576010650691353,-0.4157776643217589,-0.5944100834609554,-0.10015922430180599,-0.05828230754175621,-0.022409919826655706,-0.09585907517859696,-0.507675054993767
1738,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.053573316273252305,-0.10719431650821508,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.0887805896810638,-0.06942793909619123,-0.05828230754175621,0.07603216316234618,-0.054879716223369665,-0.0953713631466005
7784,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09725788283190621,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.07895556082616742,-0.05828230754175621,-0.022409919826655706,-0.06712852453088838,-0.05619448685599466
8817,-0.13976719598413953,-0.08877288785568875,-0.11575030612881901,-0.15308050572840992,0.18476441907543537,0.5861094354089069,-0.08330997129510066,-0.0850831945341062,-0.13549349238929229,0.09139451153971327,0.15084938013212282,0.4370902276657272,-0.03128793946414825,-0.0789598129951342,-0.043857591397350355,0.15513701919869974,-0.050510771890666495,-0.05619448685599466
2290,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.09511540544422403,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.043478420669431576,-0.022409919826655706,-0.06457594458572438,-0.05619448685599466
6244,0.3867308522679384,0.05903418148653387,1.818195077900096,2.372297071694569,2.2160128127728824,0.2662680595678273,0.40429948083006084,0.05847794679506743,1.0930282036688355,0.0421831369464775,0.013874379233098609,4.701429687603158,-0.07004390439319469,0.5173130174668472,-0.013166019185874978,-0.022409919826655706,0.41731257713411546,0.11461535167927821
8832,-0.18943682317773178,-0.08877288785568875,-0.20784294346352924,-0.15308050572840992,-0.22148525966405402,-0.3734146921143319,-0.10184055001906253,-0.08203511593471727,-0.15166168048609466,-0.8594148317518996,-0.1055341648460618,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.05828230754175621,-0.08612159616255873,-0.06713287716815751,-0.06506764227397699
7895,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.10484226696312458,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.02663518753374985,-0.09002235626072516,-0.05236669995032494,-0.022409919826655706,-0.07616467442963347,-0.05619448685599466
4846,-0.03049401615823656,0.014244160473739135,-0.023657668794108775,0.26781575717541994,2.2160128127728824,0.5861094354089069,0.5001063379394545,1.4812566626118842,0.35167813907879797,-1.173108686609455,-0.5284663000325842,-0.4157776643217589,0.06444868164600587,0.5698078699977206,-0.038939631307521996,-0.055768183053914316,0.6445802377954666,-0.05619448685599466
4210,-0.12983327054542107,-0.0977308920582477,-0.20784294346352924,-0.15308050572840992,-0.6277349384035434,-0.3734146921143319,-0.09323905828267455,-0.0850831945341062,-0.1404062685798187,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.030535485351911373,-0.022409919826655706,-0.062340436214773476,-0.05619448685599466
8879,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09879161416273412,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.0807406932260665,-0.05828230754175621,-0.022409919826655706,-0.06895583522217011,-0.05619448685599466
1815,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.0058701390383523126,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,0.1870931334968852,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06713287716815751,0.12090261233875253
8807,-0.10003149422926572,-0.0977308920582477,0.6209907925488628,0.26781575717541994,-0.6277349384035434,0.2662680595678273,0.08222369542111699,0.41527063093481686,0.1956544479330694,0.09139451153971327,0.15562015665219692,-0.4157776643217589,0.030797397194009264,0.050837045818811454,0.2357734752299851,-0.022409919826655706,0.1467085408258122,-0.05619448685599466
856,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.053573316273252305,-0.03821697063385788,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.05644885044823136,-0.07734138954805721,0.5684670260565705,-0.04088194128959414,0.015525267558689227
4998,-0.18943682317773178,-0.0977308920582477,-0.20784294346352924,-0.15308050572840992,-0.6277349384035434,-0.3734146921143319,-0.09526406583370818,-0.0850831945341062,-0.14545945970691737,0.09139451153971327,0.15562015665219692,0.4370902276657272,-0.029158228935981845,-0.07663492796732664,-0.05828230754175621,-0.022409919826655706,-0.06475306082089176,-0.05619448685599466
9951,-0.19937074861645024,-0.09325188995696822,-0.20784294346352924,-0.5739767686322398,-0.22148525966405402,-0.6932560679554115,-0.10260714983153782,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15320765858792407,-0.4157776643217589,-0.02714463487398707,-0.0861721170774781,-0.05828230754175621,-0.022409919826655706,-0.07350172209324822,-0.05619448685599466
7457,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.053573316273252305,-0.33551950723089385,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,0.12879576468236736,-0.39898361418669626,-0.05828230754175621,-0.4406216795235958,-0.08270270173346085,-0.49256410894902336
3974,-0.19937074861645024,-0.09325188995696822,-0.20784294346352924,-0.5739767686322398,-0.22148525966405402,-0.6932560679554115,-0.17941477665357056,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.10587782374280015,-0.4157776643217589,-0.17796420797101506,-0.10147296151622419,-0.0577495479220719,-0.022409919826655706,-0.0901779560594077,-0.17967282905323792
4236,7.032526970770583,0.014244160473739135,-0.20784294346352924,7.843948489444357,3.028512170251861,6.34325420054834,0.6133033175506869,-0.0024039322659119783,-0.07151092339681239,-0.005335591713214658,-0.24232457268438437,-0.4157776643217589,0.08576986723638576,0.0522351642986182,2.947118802072296,-0.022409919826655706,0.5718558634298987,-0.05619448685599466
9393,-0.19937074861645024,-0.08877288785568875,-0.20784294346352924,-0.5739767686322398,-0.22148525966405402,0.2662680595678273,0.5322349542984116,-0.0850831945341062,-0.15178292818654557,-1.160304100574188,-0.26479607621798606,-0.4157776643217589,-0.11787028240506757,0.7526813698880742,-0.3861627654923146,-0.022409919826655706,0.7275263141903238,-0.1288444214332235
7334,2.7311372558054927,0.0008071541699007155,-0.20784294346352924,4.476778386213719,2.622262491512372,1.5456335629321456,-0.05042867952865977,-0.07421270417053161,-0.12007399391079134,0.09139451153971327,0.14113871387009572,3.8485617956156717,0.0256359927088439,-0.0789598129951342,-0.03842607769381788,-0.022409919826655706,-0.06713287716815751,-0.05619448685599466
8439,-0.17950289773901332,-0.0977308920582477,-0.11575030612881901,-0.15308050572840992,-0.6277349384035434,0.2662680595678273,-0.06894339283531456,-0.0850831945341062,-0.09233664127488475,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.05233326660528103,-0.020747659061972998,-0.022409919826655706,-0.03339421314987718,-0.05619448685599466
490,2.7212033303667744,3.4272437616486977,0.2526202432100219,4.476778386213719,4.653510885209819,3.7845231938197026,0.06784887882738583,0.20241356573436253,0.2399083316205023,-0.043467876331222864,-0.22646129529733328,0.4370902276657272,0.19245139591544783,-0.005851412015308323,0.0013298418650767184,-0.022409919826655706,0.1295821670477139,-0.05619448685599466
9871,-0.13976719598413953,0.0008071541699007155,-0.20784294346352924,1.1096082829830796,0.18476441907543537,-0.6932560679554115,-0.1262257378702238,-0.0850831945341062,-0.1425955325522233,0.0817451936570158,0.1094224657976481,2.1428260116406994,-0.026458024779330826,-0.10897319366739656,-0.08142598841844267,-0.03581749288228384,-0.10164126489881413,-0.05619448685599466
1058,-0.18943682317773178,-0.09325188995696822,-0.11575030612881901,-0.15308050572840992,-0.22148525966405402,-0.6932560679554115,-0.09722800725059519,-0.0850831945341062,-0.12521296701673568,0.09139451153971327,0.1164615207763544,0.4370902276657272,-0.029158228935981845,-0.07892078819872468,-0.05828230754175621,-0.022409919826655706,-0.06709293031171804,-0.05619448685599466
5472,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.053573316273252305,-0.06873216552896556,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.04575405990856318,-0.05828230754175621,-0.022409919826655706,-0.06452552824026667,-0.05619448685599466
5680,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.10847587060423926,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.09201234139232667,-0.05828230754175621,-0.022409919826655706,-0.08049380473285607,-0.05619448685599466
9036,0.06884523822894795,0.06799218568909282,0.34471288054473215,0.6887120200792498,0.9972637765544141,0.5861094354089069,-0.016752820506460042,-0.0850831945341062,0.014973836007246954,-0.06987860298034111,0.10492499681249746,0.4370902276657272,-0.001028234594214614,-0.10159721934269791,0.0008737683725564454,1.0836568261519266,0.02878642363032613,-0.05619448685599466
9311,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09805957237365076,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.031046551279600796,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06808366956918384,-0.05619448685599466
7815,3.3172388566898814,0.7398425008810138,3.844233099263721,3.634985860406059,5.059760563949308,2.824999066296464,0.8822548629685897,-0.048344479128868266,1.9345000496519915,-0.010111700484401407,-4.924329804448261,-0.4157776643217589,0.48287869585655163,0.8037802411697635,-0.023549083771009144,-0.027105895550928738,0.5853536635561593,0.7806576892980659
6155,-0.14970112142285796,-0.08877288785568875,-0.20784294346352924,-0.15308050572840992,0.18476441907543537,-0.6932560679554115,-0.108539851115493,-0.08367680585795738,-0.15109798456033072,0.09139451153971327,0.15496015444114647,0.4370902276657272,-0.02879708180036291,-0.09226445375470531,-0.05828230754175621,-0.022409919826655706,-0.08057003208108696,-0.05619448685599466
1140,-0.11989934510670262,-0.08877288785568875,-0.20784294346352924,1.1096082829830796,0.18476441907543537,-0.3734146921143319,-0.13179112758649958,-0.0850831945341062,-0.13199365733497637,0.09139451153971327,0.13946750056155657,2.1428260116406994,-0.11490612492064547,-0.07758043167458914,-0.05476418725432619,-0.022409919826655706,-0.06323208656088705,-0.12944996916219423
1392,-0.19937074861645024,-0.09325188995696822,-0.20784294346352924,-0.5739767686322398,-0.22148525966405402,-0.3734146921143319,-0.1815902741196877,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.14745430063766488,-0.4157776643217589,-0.05061731487855004,-0.15140629814533263,-0.05828230754175621,-0.20351197038359967,-0.19344408624657236,-0.014165696023972895
1580,-0.18943682317773178,-0.021587856336496652,-0.20784294346352924,-0.15308050572840992,0.5910140978149248,1.225792187091066,0.06562839796348402,-0.0850831945341062,-0.14725853739385847,0.09139451153971327,0.13110493599228354,-0.4157776643217589,-0.039214452602151666,0.0790193783891108,0.15211152654923413,-0.022409919826655706,0.002560608778086201,0.08523412566249074
1903,-0.05036186703567346,-0.04398286684289402,-0.20784294346352924,0.26781575717541994,0.18476441907543537,-0.3734146921143319,-0.0952179760817727,-0.08502327504027206,-0.1439744875905801,0.09138429949788195,0.1533666617074577,-0.4157776643217589,-0.028985926210161793,-0.07666603734122288,-0.05828230754175621,-0.022409919826655706,-0.06469814879374762,-0.05619448685599466
4825,0.33706122507434616,0.014244160473739135,-0.023657668794108775,0.26781575717541994,0.5910140978149248,0.9059508112499864,-0.05020562319585732,-0.05458807996560428,-0.06644185911949793,0.07375689976644859,0.13009017977334705,1.2899581196532133,0.08978464994290761,-0.07124916668782436,-0.12613091528176174,-0.022409919826655706,-0.041611028467090416,-0.00652036235621884
8072,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,1.8654749387732252,0.21677025540703712,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,0.6984541581893933,-0.07135854192291433,-0.05828230754175621,-0.022409919826655706,-0.0593520067417493,-0.05619448685599466
4791,0.7344182426230842,0.005286156271180189,-0.11575030612881901,0.6887120200792498,0.18476441907543537,0.5861094354089069,-0.08540118693515897,1.1858491204969022,-0.10231823414330149,-0.8166027183322979,0.14319625480314419,0.4370902276657272,-0.24254585080101143,0.039695376609336704,-0.05828230754175621,-0.022409919826655706,0.13554918010177247,-0.3628656356081455
1570,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09726153616583746,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06713287716815751,-0.05619448685599466
2197,-0.020560090719518108,-0.01710885423521718,-0.023657668794108775,0.6887120200792498,0.5910140978149248,0.9059508112499864,0.10596480138694696,-0.0850831945341062,-0.08110534442673686,0.09139451153971327,0.12246285480153932,0.4370902276657272,0.33592706590801835,-0.022003342825918683,-0.05828230754175621,-0.022409919826655706,-0.0087596840563925,0.24267336788267865
7204,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.06926722172503755,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.030559080603132636,-0.0789598129951342,-0.05828230754175621,0.3753358700278973,-0.06713287716815751,-0.00194745664049642
8201,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.12062752532124169,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.10615583061478262,-0.05828230754175621,-0.022409919826655706,-0.09497146984592145,-0.05619448685599466
3500,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.07599838157994245,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,0.020746781954846562,-0.07875906936255067,-0.05828230754175621,-0.022409919826655706,-0.07044749559408763,-0.009599923702154223
5702,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.09415246037269713,-0.0850831945341062,-0.15178292818654557,0.056390918194964855,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.032056447219744266,-0.0320509198015192,-0.06342867727172337,-0.05619448685599466
3925,-0.10996541966798418,-0.057419873146732435,-0.20784294346352924,-0.15308050572840992,-0.22148525966405402,-0.6932560679554115,-0.09894588890890135,-0.0850831945341062,-0.14701112801315783,0.09139451153971327,0.022998190878858186,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.06990087635039875,-0.022409919826655706,-0.06913964048675578,-0.05619448685599466
939,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.07441562325100193,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,0.024900029818550523,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06713287716815751,-0.01192396432498059
3312,16.002861641933343,54.33110264268991,19.77625935816859,3.214089597502229,7.903508315125734,2.5051576904553845,5.897699596853184,4.464906383158823,7.495972256421695,-4.563456349920095,-8.944675507217992,0.4370902276657272,6.006774431272844,3.963366030909899,-0.09864484811135243,-0.3440342503857262,3.1247527666810995,6.369295751015396
7717,0.13838271629997712,0.05007617728397492,0.16052760587531167,2.372297071694569,2.2160128127728824,1.5456335629321456,0.8881232785849972,-0.06266038207103215,-0.04001629474834414,0.03489275017215565,0.10856783407330295,-0.4157776643217589,-0.02963215782086316,-0.07577237649057689,-0.05828230754175621,-0.022409919826655706,1.1068694861068336,-0.05619448685599466
4243,0.863559273326424,-0.01710885423521718,3.107492000586039,3.214089597502229,1.8097631340333928,1.8654749387732252,0.35098818474549687,0.9082297806027986,0.9833090226645391,0.03473871388680043,0.08696856756910197,6.40716547157813,0.20114576741383944,0.22193624834290612,0.4206883092464007,0.29707962452148795,0.39939092272998494,-0.05619448685599466
6702,-0.11989934510670262,-0.035024862640335074,-0.20784294346352924,0.26781575717541994,0.18476441907543537,-0.3734146921143319,-0.0975288484370254,-0.07455810097455466,-0.1478340838841649,0.09139451153971327,0.13270496022970976,-0.4157776643217589,-0.029790746269738988,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06745135704871708,-0.05619448685599466
1272,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.20353983026288763,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.0397345034479421,-0.18041921965272348,-0.05828230754175621,-0.22607736182857596,-0.1454851025364897,-0.13470257334328462
5876,0.24765589612588007,0.09038719619549018,0.43680551787944233,0.26781575717541994,0.5910140978149248,-0.053573316273252305,-0.07481222652404909,-0.07973988669742355,0.04954229476518674,0.0905932706932538,0.023452971403163433,-0.4157776643217589,-0.08520771107807062,-0.066267534474866,0.18474551316172091,-0.022409919826655706,-0.04038643031935368,-0.05619448685599466
5719,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.10202204467578796,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.08450063869928187,-0.05828230754175621,-0.022409919826655706,-0.0728046189662953,-0.05619448685599466
8312,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09727482881277041,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029189682148209037,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06714871422864378,-0.05619448685599466
8772,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09793792887455594,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.07974707639330517,-0.05828230754175621,-0.022409919826655706,-0.06793874166561098,-0.05619448685599466
9367,-0.19937074861645024,-0.06189887524801191,-0.20784294346352924,-0.5739767686322398,-0.22148525966405402,-0.6932560679554115,-0.12133050909826625,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,-0.013726963448771013,-0.4157776643217589,-0.08668145979214022,-0.0789598129951342,-0.056617872471139134,-0.022409919826655706,-0.0958090153441028,-0.05619448685599466
9910,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09679065915606477,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.07841175233443225,-0.05828230754175621,-0.022409919826655706,-0.06657186718098333,-0.05619448685599466
6936,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09645463247613471,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.027248924255948107,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06617151991516809,-0.05619448685599466
9735,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09985852774371294,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.08198248959744894,-0.05828230754175621,-0.022409919826655706,-0.07022697218991002,-0.05619448685599466
7557,0.5456736592874336,0.39048033698121487,1.3577318912265446,3.634985860406059,2.622262491512372,2.824999066296464,0.35153000639145027,0.24852393654137214,1.2759204747756996,-0.6366753062596966,-3.543864703802352,2.1428260116406994,0.3557472725757493,0.22786781611118664,0.09697091066017013,-0.022409919826655706,0.08037005047462521,0.5735607044544547
872,-0.15963504686157642,-0.08877288785568875,-0.20784294346352924,0.26781575717541994,0.18476441907543537,-0.6932560679554115,-0.0966329788251774,-0.0850831945341062,-0.15126044227092703,0.09139451153971327,0.1554029267081297,1.2899581196532133,-0.02915878359477811,-0.07882141787136797,-0.05828230754175621,-0.022409919826655706,-0.06638400445128362,-0.05619448685599466
8999,-0.19937074861645024,-0.09325188995696822,-0.20784294346352924,-0.5739767686322398,-0.22148525966405402,-0.6932560679554115,-0.09891175110467053,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.1478899590081303,-0.4157776643217589,-0.03306298627689351,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06909896819077145,-0.05619448685599466
1128,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,0.2662680595678273,0.09350154298415456,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.03259421842447012,0.14476226119959498,-0.05828230754175621,-0.022409919826655706,0.16014513888726,-0.05619448685599466
1205,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.3734146921143319,-0.09736517593240826,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.01771744428459519,-0.08470804339780555,-0.05828230754175621,-0.022409919826655706,-0.06725635515265857,-0.05619448685599466
8846,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,0.9059508112499864,0.17575871767773457,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,0.12327744402593752,0.1638309498980409,-0.05828230754175621,-0.022409919826655706,0.19107460468156784,0.0528969340345571
5887,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09741511912263744,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029521638673641642,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.067315858224434,-0.05619448685599466
2461,-0.14970112142285796,-0.06189887524801191,0.06843496854060145,-0.15308050572840992,0.18476441907543537,0.5861094354089069,-0.045693715769890564,-0.0850831945341062,-0.10768833045203637,0.09075964608764449,0.1496384978610308,-0.4157776643217589,0.009818848692955916,-0.05596810914175857,0.04754381078101907,-0.022409919826655706,-0.0056941964542778795,-0.05619448685599466
8194,-0.17950289773901332,-0.08877288785568875,-0.20784294346352924,-0.15308050572840992,0.18476441907543537,-0.6932560679554115,-0.0968505246640368,-0.0850831945341062,-0.15038969726764975,0.09139451153971327,0.15505255809840954,-0.4157776643217589,-0.028185688849785447,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06664319185210238,-0.05619448685599466
9931,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.09726153616583746,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.06713287716815751,-0.05619448685599466
8762,-0.15963504686157642,-0.0977308920582477,-0.20784294346352924,-0.15308050572840992,-0.6277349384035434,-0.6932560679554115,-0.13614173088591028,-0.0845843256700062,-0.15170509635733762,0.09139451153971327,0.15562015665219692,0.4370902276657272,-0.029035290843029332,-0.1242735140712348,-0.05828230754175621,-0.022409919826655706,-0.11345532886688725,-0.05619448685599466
3965,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,0.2662680595678273,-0.16618153355923868,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.19223750995848843,-0.0789598129951342,-0.05828230754175621,-0.022409919826655706,-0.11396940666191072,-0.11356911215214997
4574,-0.19937074861645024,-0.0977308920582477,-0.20784294346352924,-0.5739767686322398,-0.6277349384035434,-0.6932560679554115,-0.0962855299967113,-0.0850831945341062,-0.15178292818654557,0.09139451153971327,0.15562015665219692,-0.4157776643217589,-0.029158228935981845,-0.0789598129951342,-0.05828230754175621,-0.008829923971125612,-0.06713287716815751,-0.05430319438447996
2223,-0.08016364335182882,-0.035024862640335074,0.06843496854060145,0.6887120200792498,0.5910140978149248,-0.053573316273252305,-0.07291268012030942,-0.0850831945341062,0.027942869410334345,0.09139451153971327,-0.0726900980321219,1.2899581196532133,-0.03578419644442013,-0.07119696615658819,0.08298409754913194,-0.022409919826655706,-0.03812328202057989,-0.05619448685599466
